Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Appeal,Floor,Count_number,Ticket_char,Family,Survived
2.0,0.0,-1.5825769598158315,2.4020368369913165,0.7107630931786129,-0.23573157020508761,2.0,10.0,5.644808522718435,1.1493673490922762,22.380058974282484,1.9684473254677004,0
2.0,0.0,0.6358797934925706,0.481287771858981,5.333813473157765,-0.03637155503341314,2.0,14.0,5.48407394194969,1.1510773201373148,22.368457951936108,3.2318440153609194,1
2.0,1.0,-0.16329662662415745,-0.47908676070718687,-0.444999501816175,-0.5034781117932273,0.0,13.0,4.822783997725075,1.101981180648775,22.40434216352541,-0.5583460543187373,0
0.0,1.0,-0.769142816936084,2.4020368369913165,1.8665256881734007,4.441133561470776,2.0,13.0,2.0,2.0,22.017028825954018,2.6001456704143098,0
2.0,0.0,-0.6638375769543562,-0.47908676070718687,-0.444999501816175,-0.4908311957277428,1.0,10.0,5.014948589811972,1.1694798481216866,22.40249451979324,-0.5583460543187373,1
2.0,1.0,-0.09197505907743804,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,13.0,5.118395462567616,1.1620817583212024,22.40342813131946,-0.5583460543187373,0
0.0,1.0,0.7837769103797974,-0.47908676070718687,-0.444999501816175,-0.10725576037935045,0.0,3.0,1.452352769689964,2.0784526117518,21.0,-0.5583460543187373,0
0.0,0.0,0.900516572394939,0.481287771858981,-0.444999501816175,2.1893716143983393,0.0,14.0,1.0,2.0,21.0,0.07335229062787217,1
2.0,0.0,-0.6638896145817303,-0.47908676070718687,-0.444999501816175,-0.49332887465721487,1.0,10.0,5.015300582184082,1.1694259420580246,22.4026889412078,-0.5583460543187373,1
1.0,1.0,2.7064394299137455,-0.47908676070718687,-0.444999501816175,-0.4401662039447683,2.0,13.0,3.4628191883058186,1.8652011365549814,12.0,-0.5583460543187373,0
0.0,1.0,-0.10360579094356344,0.481287771858981,-0.444999501816175,0.9453651197270907,0.0,13.0,2.0039877305534257,1.8823152740554774,21.0,0.07335229062787217,0
0.0,1.0,0.9316740272670242,0.481287771858981,-0.444999501816175,0.3621068268066974,2.0,13.0,2.310465362362857,2.014893118527099,22.33869751116971,0.07335229062787217,0
2.0,1.0,-0.16329493499849898,-0.47908676070718687,-0.444999501816175,-0.5033969178961393,0.0,13.0,4.822772555248582,1.1019829330130737,22.404335843324624,-0.5583460543187373,1
2.0,1.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.0580441540360965,1.2624935508316901,1.0,-0.5583460543187373,0
2.0,0.0,-0.8430913753796975,1.4416623044251486,-0.444999501816175,-0.29517710200173236,2.0,10.0,5.426005210299863,1.2260614316236644,22.38646833688181,0.7050506355744817,0
2.0,0.0,-1.138885609154151,0.481287771858981,-0.444999501816175,-0.42582774835661497,0.0,10.0,5.028969871825156,1.1201200533470104,22.396330766562066,0.07335229062787217,1
2.0,0.0,0.7837769103797974,0.481287771858981,-0.444999501816175,-0.45998138121031656,2.0,14.0,5.3764857889024595,1.2976357300154073,22.402493257585846,0.07335229062787217,0
1.0,0.0,-0.17755434938717685,0.481287771858981,-0.444999501816175,-0.23718146122451794,2.0,14.0,4.052579044673029,1.5665854398369832,22.38326519361856,0.07335229062787217,0
2.0,1.0,-0.16302644984054596,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,0.0,13.0,4.82095647076523,1.102261058261038,22.403332737171798,-0.5583460543187373,0
1.0,0.0,-1.9523197520338984,0.481287771858981,1.8665256881734007,0.16065316900296553,0.0,10.0,3.7650828564188075,1.2646865590584049,35.0,1.3367489805210908,1
2.0,0.0,-0.769142816936084,-0.47908676070718687,-0.444999501816175,-0.4908311957277428,1.0,10.0,5.0235119997220625,1.1592885758616196,22.402293049201756,-0.5583460543187373,1
2.0,1.0,-0.09204722970866916,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.120857199625085,1.1579064259963348,23.0,-0.5583460543187373,0
2.0,1.0,-0.307520447094873,0.481287771858981,-0.444999501816175,-0.343506802649411,1.0,13.0,5.09989919703434,1.1394404930138529,22.391374641165395,0.07335229062787217,0
2.0,0.0,-0.6638896145817303,-0.47908676070718687,-0.444999501816175,-0.49332887465721487,1.0,10.0,5.015300582184082,1.1694259420580246,22.4026889412078,-0.5583460543187373,1
2.0,1.0,-0.5236397795318769,1.4416623044251486,-0.444999501816175,-0.2240512481525566,0.0,13.0,5.0852852003111115,1.1162046755337616,22.381465504848386,0.7050506355744817,0
2.0,0.0,-0.8430913753796975,0.481287771858981,-0.444999501816175,-0.29904347805354664,2.0,14.0,5.4863239129497074,1.1433421055898805,22.386846746402707,0.07335229062787217,0
2.0,1.0,-1.656525518259445,3.3624113695574844,0.7107630931786129,0.12408305111688002,2.0,9.0,5.539306660744964,1.142675516814072,22.351702363337164,2.6001456704143098,0
2.0,1.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,-0.49236228064426124,2.0,13.0,5.073147139677362,1.2411550908822075,4.0,-0.5583460543187373,0
0.0,0.0,1.449313936372318,0.481287771858981,-0.444999501816175,0.8401687601093276,0.0,14.0,3.0,2.0,21.0,0.07335229062787217,1
1.0,0.0,-0.02965723249995004,0.481287771858981,-0.444999501816175,-0.14052205992916064,2.0,14.0,4.027098292441048,1.5827896608423688,22.376020251686125,0.07335229062787217,1
0.0,1.0,2.6324908714701323,-0.47908676070718687,0.7107630931786129,0.5550235262880233,0.0,13.0,1.0,2.0,22.327019743198434,0.07335229062787217,0
0.0,1.0,0.9828273664520067,-0.47908676070718687,-0.444999501816175,0.04313080253201827,2.0,13.0,2.0,2.0,22.363846210539304,-0.5583460543187373,1
1.0,0.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,-0.4401662039447683,2.0,10.0,3.734986996842808,1.6323344800560198,12.0,-0.5583460543187373,1
2.0,1.0,-0.06663151172175674,-0.47908676070718687,-0.444999501816175,-0.5033969178961393,0.0,13.0,4.814915092173256,1.1113376657362,22.4045207817661,-0.5583460543187373,0
1.0,0.0,-1.8044226351466717,0.481287771858981,1.8665256881734007,-0.10669126947578557,2.0,10.0,3.98275078545454,1.4897528268238354,12.0,1.3367489805210908,1
2.0,1.0,-1.3607312844849913,4.322785902123652,1.8665256881734007,0.26351423748543296,2.0,9.0,5.622690800542821,1.2268100201781893,14.0,3.8635423603075285,0
2.0,1.0,-0.5472971416052439,-0.47908676070718687,-0.444999501816175,-0.5033969178961393,0.0,13.0,4.8539878615114995,1.0648205421437518,22.403601163186288,-0.5583460543187373,0
0.0,0.0,0.6358797934925706,-0.47908676070718687,-0.444999501816175,0.9033994740606984,0.808245458490141,10.0,1.0,2.0,22.296313527594293,-0.5583460543187373,1
0.0,1.0,1.1535197025978643,0.481287771858981,-0.444999501816175,0.9705777579609717,2.0,13.0,2.0,2.0,22.291732708915326,0.07335229062787217,0
2.0,1.0,-1.8783711935902851,2.4020368369913165,1.8665256881734007,-0.10379148743692489,2.0,9.0,5.483918895200313,1.0668262736709664,22.36908533001954,2.6001456704143098,0
0.0,1.0,0.8720460651049133,-0.47908676070718687,-0.444999501816175,-0.10725576037935045,0.0,13.0,1.9347771562728076,1.9349204906545117,21.0,-0.5583460543187373,0
2.0,1.0,-1.0012725812429457,0.481287771858981,0.7107630931786129,-0.348420966611267,0.0,9.0,4.840441190526374,1.0784556422175027,22.39043341635097,0.7050506355744817,1
1.0,0.0,-0.02965723249995004,-0.47908676070718687,-0.444999501816175,-0.4401662039447683,2.0,14.0,5.0,2.0,12.0,-0.5583460543187373,1
2.0,1.0,-0.769142816936084,-0.47908676070718687,-0.444999501816175,-0.485435667947436,2.0,13.0,5.199664091375846,1.056999331456463,28.0,-0.5583460543187373,0
2.0,0.0,-0.9170399338233108,3.3624113695574844,1.8665256881734007,-0.48994579561187734,2.0,10.0,5.79307150837104,1.202509258686336,22.400765767884586,3.2318440153609194,1
2.0,1.0,-0.25150290783079027,1.4416623044251486,-0.444999501816175,-0.4756885339208121,2.0,13.0,5.401415200679313,1.1905621058407423,22.401543306790742,0.7050506355744817,0
1.0,1.0,0.19218844283089018,-0.47908676070718687,-0.444999501816175,-0.4401662039447683,2.0,13.0,3.6672229763141524,1.6218467297450583,12.0,-0.5583460543187373,0
2.0,0.0,-0.9909884922669242,4.322785902123652,1.8665256881734007,0.26351423748543296,2.0,10.0,5.790104668308113,1.290987234335265,14.0,3.8635423603075285,0
1.0,1.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,0.7777422523767339,2.0,13.0,3.631583440682719,1.4671219064802257,26.0,-0.5583460543187373,0
2.0,1.0,-0.25150290783079027,0.481287771858981,-0.444999501816175,-0.36372408302434794,0.0,13.0,4.946554593290799,1.1179937121238672,22.393076622843445,0.07335229062787217,0
2.0,1.0,0.19218844283089018,-0.47908676070718687,-0.444999501816175,0.44901909407543095,2.0,13.0,4.964478767726454,1.2079652751642336,22.330800594975194,-0.5583460543187373,1
2.0,1.0,-0.32545146627440363,-0.47908676070718687,-0.444999501816175,-0.495262062683122,2.0,13.0,5.0,0.0,22.403403230765942,-0.5583460543187373,0
2.0,1.0,-0.09197505907743804,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,13.0,5.118395462567616,1.1620817583212024,22.40342813131946,-0.5583460543187373,0
2.0,1.0,-0.09191295224972028,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.117975360216381,1.162146095124737,22.403196089662142,-0.5583460543187373,0
1.0,1.0,-2.11278812385654,-0.47908676070718687,1.8665256881734007,-0.08252641915194625,2.0,9.0,3.72080624885999,1.3367377787923322,22.367581612346363,0.7050506355744817,1
2.0,0.0,0.04429132594366336,-0.47908676070718687,-0.444999501816175,-0.40198574043310215,2.0,10.0,5.0966246655106655,1.2662206016386495,22.3969097090283,-0.5583460543187373,1
2.0,1.0,-0.5472971416052439,-0.47908676070718687,-0.444999501816175,-0.4691640243333755,2.0,13.0,5.1524338513612085,1.1184350892455481,22.40089453792966,-0.5583460543187373,0
2.0,1.0,-0.02965723249995004,-0.47908676070718687,-0.444999501816175,-0.4594980842038398,2.0,13.0,5.109009648214925,1.1687195791043399,22.40113210625068,-0.5583460543187373,1
2.0,0.0,-0.6638745107812154,-0.47908676070718687,-0.444999501816175,-0.4926039291474996,1.0,10.0,5.015198417215398,1.1694415881678337,22.402632510843667,-0.5583460543187373,1
0.0,1.0,-0.10360579094356344,-0.47908676070718687,-0.444999501816175,0.2673806135372473,2.0,13.0,2.271752445236766,1.8910345788736482,22.344306779502073,-0.5583460543187373,0
1.0,0.0,-0.9170399338233108,-0.47908676070718687,-0.444999501816175,-0.4401662039447683,2.0,10.0,3.879300157440048,1.4266498608025386,37.0,-0.5583460543187373,1
2.0,0.0,0.26613700127450357,2.4020368369913165,-0.444999501816175,-0.336740644558736,2.0,14.0,5.67352243579434,1.2935804769468466,22.391479541092675,1.3367489805210908,1
2.0,1.0,-0.9909884922669242,0.481287771858981,3.022288283168189,0.021382437240562872,2.0,13.0,5.457893818659505,0.862255966248302,45.0,1.9684473254677004,0
2.0,1.0,-0.09587341873627397,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.20294889110947,1.0371389015563983,40.0,-0.5583460543187373,0
0.0,0.0,-0.4733485831616304,2.4020368369913165,1.8665256881734007,4.441133561470776,2.0,10.0,2.0,2.0,22.017715910520256,2.6001456704143098,1
2.0,1.0,-0.39940002471801705,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.142968549512205,1.1323887109699133,22.402607798776817,-0.5583460543187373,0
2.0,1.0,-0.02965723249995004,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.112912573098171,1.1681711137333348,22.403315197684364,-0.5583460543187373,0
2.0,1.0,-0.6951942584924706,-0.47908676070718687,-0.444999501816175,-0.4913144927342196,2.0,13.0,5.167540360086287,1.1036887270214915,22.40233667227334,-0.5583460543187373,0
0.0,1.0,1.2274682610414778,0.481287771858981,-0.444999501816175,0.539476828183678,2.0,13.0,4.0,2.0,46.0,0.07335229062787217,0
2.0,1.0,-0.25150290783079027,0.481287771858981,1.8665256881734007,-0.24539751033462334,2.0,13.0,5.245159353394285,1.1905781097383,12.0,1.3367489805210908,0
2.0,1.0,2.188799520808452,-0.47908676070718687,-0.444999501816175,-0.5029948147867506,2.0,13.0,4.934730052480585,1.3825629287298615,22.40876405536892,-0.5583460543187373,0
2.0,1.0,-0.09191295224972028,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.117975360216381,1.162146095124737,22.403196089662142,-0.5583460543187373,0
0.0,1.0,3.0761822221318127,-0.47908676070718687,-0.444999501816175,0.026779898208895685,0.0,13.0,0.0,1.0,21.0,-0.5583460543187373,0
0.0,1.0,-0.4733485831616304,-0.47908676070718687,0.7107630931786129,0.5816841223533088,0.0,13.0,3.0,2.0,21.0,0.07335229062787217,1
1.0,0.0,0.340085559718117,-0.47908676070718687,0.7107630931786129,-0.19851770070637503,2.0,14.0,3.899967894005303,1.5675161513950169,22.381304769742314,0.07335229062787217,1
1.0,1.0,0.340085559718117,0.481287771858981,-0.444999501816175,-0.14052205992916064,2.0,13.0,3.799569164555362,1.5901821196886043,22.376747774554637,0.07335229062787217,0
2.0,0.0,-0.10360579094356344,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,10.0,5.120972762024804,1.2501755490664497,22.403521102770878,-0.5583460543187373,0
2.0,1.0,-0.09197505907743804,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,13.0,5.118395462567616,1.1620817583212024,22.40342813131946,-0.5583460543187373,0
0.0,1.0,-0.6212457000488573,-0.47908676070718687,0.7107630931786129,0.8509617488579669,2.0,13.0,3.0,2.0,22.297718160762088,0.07335229062787217,0
2.0,1.0,0.26613700127450357,-0.47908676070718687,-0.444999501816175,-0.47584898852696245,2.0,13.0,5.08724148354318,1.1970255757903903,22.40297144519369,-0.5583460543187373,0
2.0,1.0,0.5619312350489571,1.4416623044251486,-0.444999501816175,-0.48994579561187734,2.0,13.0,5.337277160914228,1.2690044310850173,22.404209949857925,0.7050506355744817,0
2.0,1.0,-0.10360579094356344,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,13.0,5.119338824254768,1.1609563067253341,22.403405878384973,-0.5583460543187373,0
2.0,0.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,-0.495262062683122,2.0,10.0,5.163712742063971,1.1999872108609746,22.402900815937826,-0.5583460543187373,1
2.0,1.0,-0.09202371345349661,-0.47908676070718687,-0.444999501816175,-0.4928455776507381,2.0,13.0,5.11872456998674,1.162031356986138,22.40360991233245,-0.5583460543187373,1
2.0,1.0,0.6358797934925706,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,2.0,13.0,5.0592268714267,1.2325211122521773,22.404820676200067,-0.5583460543187373,0
2.0,0.0,-0.8403666403224272,0.481287771858981,-0.444999501816175,-0.17628603840844287,1.0,10.0,5.121560542376973,1.1803648948516319,22.377447142878474,0.07335229062787217,1
0.0,1.0,1.3014168194850912,-0.47908676070718687,-0.444999501816175,0.3621068268066974,2.0,13.0,2.0,3.0,22.339569180851488,-0.5583460543187373,0
2.0,0.0,-1.1019113299323444,0.481287771858981,-0.444999501816175,-0.36372408302434794,0.0,10.0,5.017317276813112,1.124913428109113,22.39156482974199,0.07335229062787217,0
2.0,1.0,-0.5472971416052439,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.154990940077818,1.1180757498645448,22.402324839213797,-0.5583460543187373,0
2.0,0.0,-0.6951942584924706,0.481287771858981,-0.444999501816175,-0.4532152231196416,2.0,10.0,5.299928395540333,1.2154678055786516,22.399272057197845,0.07335229062787217,0
2.0,0.0,-0.9170399338233108,-0.47908676070718687,-0.444999501816175,-0.3636448223152857,0.0,10.0,4.866219407231103,1.1209918031100876,22.392124998124487,-0.5583460543187373,0
2.0,1.0,-0.6212457000488573,-0.47908676070718687,-0.444999501816175,-0.48994579561187734,2.0,13.0,5.250804757290263,0.9791600997345034,41.0,-0.5583460543187373,0
2.0,1.0,3.039207942910006,-0.47908676070718687,-0.444999501816175,-0.49332887465721487,1.0,13.0,4.712649268952936,1.4385792118279297,22.40965855453823,-0.5583460543187373,0
1.0,1.0,-0.02965723249995004,0.481287771858981,-0.444999501816175,-0.23718146122451794,2.0,13.0,3.8430835026357633,1.552508457025166,22.383568277142544,0.07335229062787217,0
0.0,1.0,-0.39940002471801705,-0.47908676070718687,0.7107630931786129,4.141891520564557,0.0,13.0,1.0,2.0,21.0,0.07335229062787217,0
2.0,0.0,-2.0262683104775117,3.3624113695574844,1.8665256881734007,-0.03854639156255869,2.0,10.0,5.820388888631207,1.103994234129149,22.363488271178174,3.2318440153609194,0
1.0,1.0,-0.6212457000488573,1.4416623044251486,-0.444999501816175,0.7777422523767339,2.0,13.0,3.9037031782998657,1.5107476489261575,26.0,0.7050506355744817,0
2.0,1.0,-0.08867118056666473,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.048423354197688,1.2644660063845141,8.0,-0.5583460543187373,0
1.0,1.0,0.22916272205269686,0.481287771858981,-0.444999501816175,-0.061825841770532554,0.0,13.0,3.494416294527814,1.528042448524169,22.370447182263835,0.07335229062787217,0
1.0,0.0,0.22916272205269686,-0.47908676070718687,-0.444999501816175,-0.3918365032970897,2.0,10.0,4.0,3.0,22.396376348469094,-0.5583460543187373,1
0.0,1.0,1.819056728590385,-0.47908676070718687,0.7107630931786129,0.8509617488579669,2.0,13.0,3.0,2.0,22.302401380294757,0.07335229062787217,0
2.0,1.0,-1.2867827260413778,0.481287771858981,-0.444999501816175,-0.42582774835661497,0.0,9.0,4.843519110919118,1.0774171483244557,22.396067930960015,0.07335229062787217,1
2.0,1.0,-0.127559478035394,-0.47908676070718687,-0.444999501816175,-0.49332887465721487,1.0,13.0,4.970073184064671,1.132110576216183,22.403599835501375,-0.5583460543187373,0
2.0,1.0,-0.39940002471801705,-0.47908676070718687,-0.444999501816175,-0.505088457418808,2.0,13.0,5.090553053744239,1.212810241733364,11.0,-0.5583460543187373,1
2.0,0.0,-1.7153153432684203,0.481287771858981,0.7107630931786129,-0.2109229682686212,0.0,10.0,5.0,0.0,22.37838676922088,0.7050506355744817,1
2.0,1.0,1.1535197025978643,-0.47908676070718687,-0.444999501816175,-0.5083110818579952,2.0,13.0,5.019626996331532,1.2822681816977803,22.407197373010035,-0.5583460543187373,0
2.0,1.0,0.26613700127450357,-0.47908676070718687,-0.444999501816175,-0.4905102865154422,0.0,13.0,4.786070444623266,1.1437939709931495,22.404153820955518,-0.5583460543187373,0
2.0,1.0,-0.6951942584924706,-0.47908676070718687,-0.444999501816175,-0.5068611908385648,2.0,13.0,5.244733628844722,0.9929275394399772,38.0,-0.5583460543187373,0
2.0,0.0,1.3014168194850912,0.481287771858981,-0.444999501816175,-0.3628386829084825,2.0,14.0,5.242007065179787,1.4657507814486297,6.0,0.07335229062787217,0
1.0,0.0,-0.02965723249995004,0.481287771858981,-0.444999501816175,-0.14052205992916064,2.0,14.0,4.027098292441048,1.5827896608423688,22.376020251686125,0.07335229062787217,1
1.0,1.0,-0.32545146627440363,-0.47908676070718687,-0.444999501816175,-0.3918365032970897,2.0,13.0,3.702595040077547,1.5726633245185955,12.0,-0.5583460543187373,0
1.0,1.0,-0.4733485831616304,-0.47908676070718687,-0.444999501816175,-0.35228734266308126,0.0,13.0,3.5117481692701498,1.3503477954032437,34.0,-0.5583460543187373,0
0.0,0.0,-0.769142816936084,-0.47908676070718687,1.8665256881734007,-0.13504533825176568,2.0,10.0,3.0,2.0,22.37418741471789,0.7050506355744817,1
0.0,1.0,0.5619312350489571,0.481287771858981,-0.444999501816175,0.3833718950916761,2.0,13.0,2.0,3.0,22.336280123322876,0.07335229062787217,0
2.0,1.0,-0.9909884922669242,-0.47908676070718687,-0.444999501816175,-0.46497480588123474,2.0,13.0,5.18791773766343,1.075578173133509,22.39971939998979,-0.5583460543187373,0
0.0,1.0,-0.39940002471801705,-0.47908676070718687,-0.444999501816175,0.8879339698534413,0.0,13.0,1.0,2.0,21.0,-0.5583460543187373,0
2.0,0.0,-0.24923238322700383,-0.47908676070718687,1.8665256881734007,-0.348420966611267,0.0,14.0,5.067469931735086,1.0688750325723344,22.391777139118474,0.7050506355744817,0
2.0,0.0,-0.5472971416052439,-0.47908676070718687,-0.444999501816175,-0.49332887465721487,2.0,10.0,5.157432379547837,1.2071815166116593,22.402891737689426,-0.5583460543187373,1
2.0,0.0,-0.39940002471801705,0.481287771858981,-0.444999501816175,-0.336740644558736,2.0,14.0,5.549838783418874,1.0466661757348104,42.0,0.07335229062787217,1
2.0,1.0,-0.769142816936084,-0.47908676070718687,-0.444999501816175,-0.5126607549162863,1.0,13.0,5.02491749835076,1.0696422113846844,22.403877926089585,-0.5583460543187373,0
1.0,1.0,-0.8430913753796975,-0.47908676070718687,-0.444999501816175,-0.42083432368569684,2.0,13.0,3.79871869239431,1.448379399921753,22.396527654195253,-0.5583460543187373,0
1.0,1.0,-0.769142816936084,0.481287771858981,0.7107630931786129,0.0672956528558576,2.0,13.0,3.8418811487277225,1.5321536831297697,12.0,0.7050506355744817,0
2.0,1.0,-0.17755434938717685,-0.47908676070718687,-0.444999501816175,-0.4924434745413494,2.0,13.0,5.125619186770902,1.1537620009746496,22.403414956633373,-0.5583460543187373,1
2.0,0.0,-1.508628401372218,1.4416623044251486,1.8665256881734007,0.021382437240562872,2.0,10.0,5.60676006430334,0.9512943754261527,45.0,1.9684473254677004,0
1.0,1.0,0.5249569558271505,-0.47908676070718687,1.8665256881734007,-0.14052205992916064,2.0,13.0,5.0,1.0,22.377055718919973,0.7050506355744817,0
1.0,1.0,0.9316740272670242,-0.47908676070718687,-0.444999501816175,-0.3918365032970897,2.0,16.0,3.797291907383249,1.575080337338234,22.39756328724269,-0.5583460543187373,0
1.0,1.0,1.5972110532595447,-0.47908676070718687,-0.444999501816175,-0.40101914642014863,2.0,16.0,3.7666006566516885,1.606727759921342,27.0,-0.5583460543187373,0
0.0,0.0,-0.5472971416052439,0.481287771858981,-0.444999501816175,0.6443522785891407,2.0,14.0,2.0,1.0,22.313899658173348,0.07335229062787217,1
2.0,1.0,1.929979566255805,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,4.855445054213844,1.5023445113566076,2.0,-0.5583460543187373,0
2.0,1.0,0.8207511896016041,-0.47908676070718687,1.8665256881734007,-0.3628386829084825,2.0,13.0,5.00937142122641,1.312808757376756,6.0,0.7050506355744817,0
2.0,1.0,-0.09121867079213751,-0.47908676070718687,-0.444999501816175,-0.5017865722705586,2.0,13.0,5.0987164682653106,1.1931264634353356,18.0,-0.5583460543187373,0
0.0,1.0,1.5972110532595447,-0.47908676070718687,0.7107630931786129,0.5434243981325805,0.0,13.0,1.8163783956577024,1.989373879457852,21.0,0.07335229062787217,0
2.0,0.0,-0.9909884922669242,-0.47908676070718687,-0.444999501816175,-0.49365171705754135,1.0,10.0,5.041938300563908,1.137763947239684,22.402088274022866,-0.5583460543187373,1
2.0,1.0,0.04429132594366336,-0.47908676070718687,-0.444999501816175,-0.4875293105794934,2.0,13.0,5.191551692531114,1.050705578907531,40.0,-0.5583460543187373,0
2.0,1.0,-0.09166625684130883,-0.47908676070718687,-0.444999501816175,-0.4756885339208121,2.0,13.0,5.116306665727851,1.162401648251617,22.402274393714634,-0.5583460543187373,0
